Index,Initial x,Initial z,Initial vx,Initial vy,Period,Jacobi Constant,Stability Index,Eig1,Eig2,Eig3,Eig4,Eig5,Eig6
289,-2.2178303295114707,0.0,-0.002832693129091958,1.7507427796163384,39.497873121297616,2.756976135137496,101515.84241365523,(-203025.31628046464+0j),(1.000059517019184+0j),(0.9999404836354887+0j),(-4.925339613247132e-06+0j),(-2.658429180012234+0j),(-0.37616198600235096+0j)
290,-2.2174297896188815,0.0,-0.0028359013991829094,1.7500070245092874,39.50177885879905,2.7579389500439975,101731.91285549715,(-203463.82570607943+0j),(1.000028067737655+0j),(0.9999719326025654+0j),(-4.915116865818956e-06+0j),(-2.6478924480307593+0j),(-0.37765884363759267+0j)
291,-2.216971113925217,0.0,-0.002839583503543029,1.7491654817498752,39.50624964191795,2.7590371414589026,101947.97750340792,(-203895.95500191138+0j),(0.9998517623192752+0j),(1.0001482592183046+0j),(-4.904531173572685e-06+0j),(-2.6372787892834295+0j),(-0.3791787216670106+0j)
292,-2.216511057195435,0.0,-0.002843285538656001,1.74832247294345,39.51073192319859,2.7601339838477603,102169.31697027439,(-204338.63393565494+0j),(0.9997494951375827+0j),(1.0002505660662144+0j),(-4.893858230369985e-06+0j),(-2.626151107629149+0j),(-0.38078540000799627+0j)
293,-2.2160277707369587,0.0,-0.002847184129550437,1.747438041304196,39.515438431877,2.76128122284004,102101.31691632261,(-204196.3126027548+0j),(1.0000293213513758+0j),(0.9999706783299054+0j),(-4.897096483307527e-06+0j),(-2.6297579600999095+0j),(-0.3802631326428312+0j)
294,-2.2155200718224677,0.0,-0.002851290378246307,1.7465101863326629,39.52038039025826,2.7624809496415654,102272.88900025898,(-204545.77799562906+0j),(1.000034550065045+0j),(0.9999654498653507+0j),(-4.8890392087073335e-06+0j),(-2.620849726878945+0j),(-0.3815556419523748+0j)
295,-2.2149867166552006,0.0,-0.002855616089055067,1.745536814077595,39.525569582762614,2.763735320167469,102444.79977836998,(-204888.83198872366+0j),(1.000021916600218+0j),(0.999978082803426+0j),(-4.880677214398535e-06+0j),(-2.6119297123953107+0j),(-0.3828586945714333+0j)
296,-2.214426397139834,0.0,-0.0028601738216025244,1.7445157330208174,39.531018384111505,2.7650465548006062,102629.28452306714,(-205241.16946815106+0j),(0.999999999775962+2.4948722492707015e-05j),(0.999999999775962-2.4948722492707015e-05j),(-4.8719037878461175e-06+0j),(-2.602575411184229+0j),(-0.38423478363110414+0j)
297,-2.213860858983122,0.0,-0.002864788000949427,1.7434866884684859,39.53651511967327,2.7663632495438506,102801.22399697734,(-205602.44798909093+0j),(0.999918653850854+0j),(1.0000813451964012+0j),(-4.863958438838197e-06+0j),(-2.59276624159719+0j),(-0.3856884527252983+0j)
298,-2.2134594351902352,0.0,-0.0028680718003768883,1.7427571994477795,39.540415049313154,2.7672937648487954,102990.78921615069,(-205972.22612501832+0j),(0.9999369048579763+0j),(1.000063096998707+0j),(-4.854803073335185e-06+0j),(-2.5824806922092938+0j),(-0.3872245794583337+0j)
299,-2.2129832240388057,0.0,-0.002871976749410571,1.7418928028257934,39.54503974119403,2.76839327151683,103172.68157458336,(-206335.32158379734+0j),(1.0000665578013002+0j),(0.999933441820656+0j),(-4.846244106297595e-06+0j),(-2.572119457974584+0j),(-0.3887844310261743+0j)
300,-2.2125055861117873,0.0,-0.0028759036879425267,1.741026899139572,39.5496763255554,2.76949134140593,103352.92300509101,(-206705.84600534424+0j),(0.9999999988287283+7.903875940369388e-05j),(0.9999999988287283-7.903875940369388e-05j),(-4.83783260757105e-06+0j),(-2.561255723357704+0j),(-0.39043348576261705+0j)
301,-2.2120038379530254,0.0,-0.0028800400491125594,1.7401184457379606,39.55454485460473,2.7706397724593783,103538.7989390715,(-207070.18203093734+0j),(1.0000000001622196+5.963507973060966e-05j),(1.0000000001622196-5.963507973060966e-05j),(-4.82910759188824e-06+0j),(-2.5502609502706886+0j),(-0.3921167360908178+0j)
302,-2.211476752303171,0.0,-0.0028843977619583154,1.7391653868041612,39.55965693654817,2.771840645736972,103480.64872104966,(-206954.176989438+0j),(1.0000000003903289+6.389651663945818e-05j),(1.0000000003903289-6.389651663945818e-05j),(-4.831821274714961e-06+0j),(-2.5537970843232722+0j),(-0.3915737887471958+0j)
303,-2.2109230384857534,0.0,-0.0028889895210977602,1.7381655702672836,39.56502476097332,2.773096105881615,103625.52352496822,(-207251.04704511137+0j),(0.9999575453271239+0j),(1.0000424556247784+0j),(-4.825166779513382e-06+0j),(-2.5446785857737075+0j),(-0.3929769384591857+0j)
304,-2.2103641867743677,0.0,-0.002893638467367288,1.7371579096133547,39.57043979820451,2.7743569466607485,103770.43770016881,(-207540.8753955193+0j),(0.9999999995542661+2.3520802195755103e-05j),(0.9999999995542661-2.3520802195755103e-05j),(-4.818486167214256e-06+0j),(-2.5355479073338767+0j),(-0.39439207482831967+0j)
305,-2.2097770892064776,0.0,-0.002898538321272631,1.7361008570591099,39.57612574008977,2.775674784570153,103920.11976384919,(-207836.7960336755+0j),(0.9999544852144522+0j),(1.0000455143723899+0j),(-4.81138783469253e-06+0j),(-2.5259724991917407+0j),(-0.39588712874743837+0j)
306,-2.2093603665519588,0.0,-0.0029020262456737186,1.7353515087403397,39.580159909359516,2.7766060342800194,104072.03125847408,(-208138.25818391336+0j),(1.0000000003917182+1.9172550959456862e-05j),(1.0000000003917182-1.9172550959456862e-05j),(-4.804364765109055e-06+0j),(-2.5159311989892092+0j),(-0.3974671487049241+0j)
307,-2.2088660103992255,0.0,-0.0029061748179064644,1.7344635747531634,39.58494378549312,2.7777063306127827,104216.64812805614,(-208432.76525740058+0j),(1.0000000008547507+1.786271138518727e-05j),(1.0000000008547507-1.786271138518727e-05j),(-4.797697958939672e-06+0j),(-2.5058150614693155+0j),(-0.39907174929886663+0j)
308,-2.208370177182016,0.0,-0.0029103477254431892,1.733574086131565,39.58973996064087,2.778805105023223,104369.37978774062,(-208731.630387715+0j),(0.9999999991169906+6.629862113457962e-05j),(0.9999999991169906-6.629862113457962e-05j),(-4.790677122239697e-06+0j),(-2.495207219828105+0j),(-0.40076831777879185+0j)
309,-2.207849319178755,0.0,-0.0029147442320545947,1.7326408810457086,39.594776060786295,2.7799541833907475,104513.83384258566,(-209023.71693633962+0j),(1.0000682854106844+0j),(0.9999317132099601+0j),(-4.784055675964605e-06+0j),(-2.484470223006462+0j),(-0.4025002959342758+0j)
310,-2.207302162414981,0.0,-0.002919377190251326,1.731661845610193,39.60006409299822,2.781155636134123,104472.8251110896,(-208937.23482413846+0j),(0.9999553886815489+0j),(1.0000446112459063+0j),(-4.785933561955323e-06+0j),(-2.4876897985751047+0j),(-0.4019793788489179+0j)
311,-2.2067273669672955,0.0,-0.0029242602902563837,1.7306347666293183,39.60561666561289,2.7824115961904647,104591.07465650684,(-209174.12678891816+0j),(0.9999322936653727+0j),(1.0000677074146411+0j),(-4.780522636883726e-06+0j),(-2.4787847256193825+0j),(-0.4034234960642404+0j)
312,-2.2063213092673735,0.0,-0.002927719940790528,1.7299100634061122,39.60953763441269,2.783295063298107,104702.55876278669,(-209404.0953346417+0j),(1.0000168184318465+0j),(0.9999831821165398+0j),(-4.775432481494541e-06+0j),(-2.469866849273872+0j),(-0.40488012553955954+0j)
313,-2.2058563423965736,0.0,-0.0029316917965026617,1.729081096916806,39.61402583838658,2.7843028697715844,104818.72940987027,(-209637.4588149704+0j),(0.9999234621034486+0j),(1.000076540862376+0j),(-4.770148046432558e-06+0j),(-2.460513587304316+0j),(-0.40641921473621484+0j)
314,-2.2053900038685166,0.0,-0.002935686491032596,1.7282506160473887,39.61852557013405,2.785309566358226,104938.24676663564,(-209873.56576647027+0j),(1.000000000145723+2.512754718711954e-05j),(1.000000000145723-2.512754718711954e-05j),(-4.764707010240642e-06+0j),(-2.45070406937233+0j),(-0.40804600298236554+0j)
315,-2.2049001476222467,0.0,-0.0029398947312535713,1.7273792511297545,39.62325038560081,2.7863626557068506,105056.6506752139,(-210111.65026046708+0j),(1.0000000007066208+4.910457667986754e-05j),(1.0000000007066208-4.910457667986754e-05j),(-4.759336955801991e-06+0j),(-2.4404164422635994+0j),(-0.4097661295350284+0j)
316,-2.204385577736675,0.0,-0.0029443287322247725,1.7264650184700971,39.628211547932615,2.787464077683017,105172.46211175977,(-210333.82201641827+0j),(0.9999999994907871+5.5059254065026574e-05j),(0.9999999994907871-5.5059254065026574e-05j),(-4.7540961766206825e-06+0j),(-2.4304108500075214+0j),(-0.4114530676971397+0j)
317,-2.203845036444413,0.0,-0.0029490014980793665,1.7255058405181216,39.633420884175,2.7886158339160603,105138.82167929855,(-210273.71328313876+0j),(1.0000512908178496+0j),(0.9999487087004405+0j),(-4.7556173069586166e-06+0j),(-2.433159458858247+0j),(-0.41098827138491195+0j)
318,-2.2032772008112174,0.0,-0.0029539268833458643,1.724499541565423,39.6388908135122,2.7898199878335896,105227.35424618729,(-210453.07050395984+0j),(1.0000599408296587+0j),(0.9999400606074136+0j),(-4.751616189470101e-06+0j),(-2.4248602871872986+0j),(-0.41239489354660747+0j)
319,-2.202704108898007,0.0,-0.002958915341441402,1.7234852804461276,39.64440883805349,2.791029348568684,105328.13303826682,(-210626.3048730133+0j),(1.0000438241318+0j),(0.9999561761682851+0j),(-4.747069805458453e-06+0j),(-2.416547874811209+0j),(-0.4138134445518215+0j)
320,-2.202102063405313,0.0,-0.0029641749200840367,1.7224212294364984,39.65020290215354,2.792293430126647,105405.18542774854,(-210801.11905338662+0j),(0.9999711494665253+0j),(1.0000288510856128+0j),(-4.743599643434837e-06+0j),(-2.4078282119859455+0j),(-0.41531202060931666+0j)
321,-2.201688035277648,0.0,-0.002967803397959374,1.7216903364257972,39.65418586696734,2.79315897557561,105494.4102420105,(-210976.87646368495+0j),(0.9999780366572564+0j),(1.0000219624460833+0j),(-4.739587612881117e-06+0j),(-2.3986816166818343+0j),(-0.41689567846163095+0j)
322,-2.2011811118634763,0.0,-0.002972258811075351,1.7207963983673216,39.65906068413353,2.794214570616377,105579.20137284958,(-211152.8374733046+0j),(0.9999654734938501+0j),(1.000034527176331+0j),(-4.735781228780845e-06+0j),(-2.3890874593863916+0j),(-0.41856985857555895+0j)
323,-2.200672679343411,0.0,-0.002976741769026164,1.7199008374699731,39.66394802065311,2.795268744585432,105672.02737009825,(-211328.14728884381+0j),(0.9999847113491496+0j),(1.0000152883963123+0j),(-4.731621153250229e-06+0j),(-2.3790241096455236+0j),(-0.4203404227580538+0j)
324,-2.2001385908835043,0.0,-0.0029814664730345676,1.718961198130151,39.6690798276183,2.796371223497073,105755.21678652645,(-211495.20385842113+0j),(0.9998315358455596+0j),(1.0001684909279451+0j),(-4.727899154331629e-06+0j),(-2.3688831562421524+0j),(-0.4221398583399695+0j)
325,-2.199577539477504,0.0,-0.002986446987103145,1.7179753408074774,39.67446833768464,2.7975240010458298,105830.02446758967,(-211660.04893045477+0j),(0.9999999996544482+4.26155928939542e-05j),(0.9999999996544482-4.26155928939542e-05j),(-4.724634846821209e-06+0j),(-2.3582463102232882+0j),(-0.42404391588142504+0j)
326,-2.1990112995854174,0.0,-0.0029914916800582144,1.7169816234881476,39.6799042148324,2.7986819109832806,105803.88680284416,(-211607.7736009626+0j),(1.0000218785924841+0j),(0.9999781209513212+0j),(-4.725735952025214e-06+0j),(-2.3616946316040828+0j),(-0.42342476737595913+0j)
327,-2.1984164568140416,0.0,-0.002996810985764608,1.7159390597247342,39.68561200872804,2.7998923729068923,105867.43313780583,(-211734.86627088877+0j),(0.9999999997255767+4.2902714728550206e-05j),(0.9999999997255767-4.2902714728550206e-05j),(-4.7230135501491055e-06+0j),(-2.353177009976618+0j),(-0.42495740684205324+0j)
328,-2.1979942453364467,0.0,-0.003000598963937046,1.715199895392931,39.68966166274985,2.8007478749877595,105932.36872528568,(-211855.32899517618+0j),(1.0000000008095702+5.1916906921067876e-05j),(1.0000000008095702-5.1916906921067876e-05j),(-4.719992633297843e-06+0j),(-2.3446447235899437+0j),(-0.426503849363107+0j)
