Index,Initial x,Initial y,Initial vy,Period,Jacobi Constant,Stability Index,Eig1,Eig2,Eig3,Eig4,Eig5,Eig6
-727,1.1027663681512758,0.606500170598221,-0.5476383715308429,19.5368143294802,2.8800381214110837,13.689905593016938,(-27.34323907410193+0j),(0.9999999999750449+5.975299629082084e-06j),(0.9999999999750449-5.975299629082084e-06j),(-0.036572111932142985+0j),(0.6322714333109025+0.7747469487635288j),(0.6322714333109025-0.7747469487635288j)
-726,1.1020108741253642,0.6059829900838642,-0.5452806058673614,19.541127413547137,2.8814814554903583,13.61699023060302,(-27.197211986536832+0j),(0.9999999999783764+5.665723279861717e-06j),(0.9999999999783764-5.665723279861717e-06j),(-0.036768474669375904+0j),(0.6293741901640211+0.7771023927095536j),(0.6293741901640211-0.7771023927095536j)
-725,1.1012521610484345,0.605469953951984,-0.5429302338561192,19.545444461126564,2.882907710245593,13.542911988548042,(-27.04885383388257+0j),(0.9999999999795035+5.669560774166729e-06j),(0.9999999999795035-5.669560774166729e-06j),(-0.036970143213621735+0j),(0.6264677759343075+0.7794473206801794j),(0.6264677759343075-0.7794473206801794j)
-724,1.1004902840882806,0.6049610576310859,-0.5405872246616029,19.54976544202754,2.8843170906168014,13.467703888858368,(-26.89823061114185+0j),(0.99999999997975+5.613903866995483e-06j),(0.99999999997975-5.613903866995483e-06j),(-0.03717716657498011+0j),(0.6235521876987659+0.7817817273482385j),(0.6235521876987659-0.7817817273482385j)
-723,1.099725297128283,0.6044562967109444,-0.538251547446955,19.55409032622408,2.885709798785852,13.391398536361615,(-26.745407475989747+0j),(-0.037389596733658714+0j),(0.9999999999781801+5.727995526349777e-06j),(0.9999999999781801-5.727995526349777e-06j),(0.6206274231530824+0.7841056061716436j),(0.6206274231530824-0.7841056061716436j)
-722,1.0989572527942346,0.6039556669395711,-0.5359231713732459,19.558419083850968,2.8870860342230458,13.314028120146288,(-26.590448751628482+0j),(0.9999999999784303+5.696734381101112e-06j),(0.9999999999784303-5.696734381101112e-06j),(-0.037607488664294475+0j),(0.6176934806175669+0.7864189494169352j),(0.6176934806175669-0.7864189494169352j)
-721,1.0981862024784423,0.6034591642207138,-0.5336020655975409,19.562751685198734,2.8884459937320153,13.235624415699515,(-26.433417931036132+0j),(-0.03783090036305722+0j),(0.9999999999773354+5.704207003468655e-06j),(0.9999999999773354-5.704207003468655e-06j),(0.6147503590428669+0.7887217481824734j),(0.6147503590428669-0.7887217481824734j)
-720,1.097412196366009,0.6029667846113217,-0.5312881992733801,19.567088100710663,2.889789871494167,13.156218786571758,(-26.274377680263495+0j),(0.9999999999802984+5.54428424411467e-06j),(0.9999999999802984-5.54428424411467e-06j),(-0.03805989288008271+0j),(0.6117980580139999+0.7910139924234997j),(0.6117980580139999-0.7910139924234997j)
-719,1.0966352834557638,0.602478524319644,-0.5289815415472781,19.57142830097702,2.891117859111587,13.075842186582054,(-26.113389842809394+0j),(-0.03829453035485869+0j),(0.9999999999799635+5.498478587465963e-06j),(0.9999999999799635-5.498478587465963e-06j),(0.6088365777581388+0.7932956709722054j),(0.6088365777581388-0.7932956709722054j)
-718,1.0958555115861552,0.6019943797030126,-0.5266820615604489,19.57577225673321,2.8924301456494046,12.994525161887095,(-25.950515443718775+0j),(0.9999999999808638+5.495670323974985e-06j),(0.9999999999808638-5.495670323974985e-06j),(-0.0385348800555318+0j),(0.6058659191458806+0.7955667715641955j),(0.6058659191458806-0.7955667715641955j)
-717,1.0950729274543236,0.6015143472662368,-0.5243897284446403,19.58011993885388,2.893726917677026,12.91229785298186,(-25.785814693539454+0j),(-0.038781012424380916+0j),(0.9999999999794423+5.551535189237116e-06j),(0.9999999999794423-5.551535189237116e-06j),(0.6028860837002754+0.7978272808572284j),(0.6028860837002754-0.7978272808572284j)
-716,1.0942875766393845,0.601038423660055,-0.5221045113229484,19.58447131835069,2.895008359308486,12.829189997075831,(-25.61934699302669+0j),(-0.039033001125100324+0j),(0.9999999999796403+5.507978440778383e-06j),(0.9999999999796403-5.507978440778383e-06j),(0.5998970735983471+0.8000771844562861j),(0.5998970735983471-0.8000771844562861j)
-715,1.0934995036208888,0.6005666056797557,-0.5198263793063516,19.588826366367183,2.8962746522418996,12.745230930179574,(-25.451170937263115+0j),(-0.03929092309618364+0j),(0.9999999999785553+5.51661573276138e-06j),(0.9999999999785553-5.51661573276138e-06j),(0.5968988916794025+0.8023164669325913j),(0.5968988916794025-0.8023164669325913j)
-714,1.092708751800339,0.6000988902640372,-0.517555301494087,19.593185054176477,2.8975259757980956,12.66044958967217,(-25.281344320737407+0j),(0.9999999999822995+5.282735471155376e-06j),(0.9999999999822995-5.282735471155376e-06j),(-0.03955485860700605+0j),(0.593891541446286+0.8045451118476963j),(0.593891541446286-0.8045451118476963j)
-713,1.0919153635173522,0.5996352744940373,-0.5152912469691345,19.597547353175656,2.898762506958405,12.574874516449908,(-25.10992414157949+0j),(0.9999999999832012+5.1334217702306986e-06j),(0.9999999999832012-5.1334217702306986e-06j),(-0.039824891320383374+0j),(0.5908750270749146+0.8067631017706973j),(0.5908750270749146-0.8067631017706973j)
-712,1.0911193800706278,0.5991757555925197,-0.5130341847994329,19.60191323488429,2.8999844204015277,12.488533857460244,(-24.936966606562873+0j),(0.999999999983173+5.141455175929267e-06j),(0.999999999983173-5.141455175929267e-06j),(-0.04010110835764974+0j),(0.587849353415157+0.8089704183026935j),(0.587849353415157-0.8089704183026935j)
