Index,Initial x,Initial z,Initial vy,Jacobi Constant,Period,Stability Index,Eig1,Eig2,Eig3,Eig4
153,0.7821418176301544,-4.589981145865225e-40,0.5502335061966076,2.9144931109802847,3.6533101787020428,1.0,(0.9999999999990752-1.1006734524677182e-06j),(0.9999999999990752+1.1006734524677182e-06j),(-0.7584101948832763+0.6517775512379443j),(-0.7584101948832763-0.6517775512379443j)
154,0.7788832640140869,-6.522041815764525e-52,0.5549170069769547,2.9126346727280943,3.712215073193815,1.0,(0.9999999999986022-1.429936954469409e-06j),(0.9999999999986022+1.429936954469409e-06j),(-0.7597420787528487+0.6502245564211432j),(-0.7597420787528487-0.6502245564211432j)
155,0.7755817664788868,-8.715150771655165e-64,0.559759611739605,2.9107637839595486,3.7710589103609413,1.0,(0.999999999998469-1.4879374737933877e-06j),(0.999999999998469+1.4879374737933877e-06j),(-0.7602268569723845+0.6496576990529853j),(-0.7602268569723845-0.6496576990529853j)
156,0.7722342916096309,-3.834849429409867e-40,0.5647675876208845,2.908877125991035,3.8298369535257906,1.0,(0.9999999999980593+1.7183074725058088e-06j),(0.9999999999980593-1.7183074725058088e-06j),(-0.7598743310457556-0.6500699970148183j),(-0.7598743310457556+0.6500699970148183j)
157,0.7688376341340607,4.8375065066035605e-40,0.5699477857629526,2.906971276362511,3.8885439638466224,1.0,(0.9999999999980125+1.7196334133525836e-06j),(0.9999999999980125-1.7196334133525836e-06j),(-0.7586908369214123-0.6514508530753975j),(-0.7586908369214123+0.6514508530753975j)
158,0.7653884035118403,6.060784014020553e-40,0.5753076811050641,2.9050426893375247,3.947174137990534,1.0,(0.9999999999975835-1.9317040159322143e-06j),(0.9999999999975835+1.9317040159322143e-06j),(-0.7566793468522862+0.6537861776211686j),(-0.7566793468522862-0.6537861776211686j)
159,0.7618830096219682,2.9877737832848244e-52,0.5808554164121262,2.9030876752015202,4.005721037025056,1.0,(0.9999999999983928-1.423931076535683e-06j),(0.9999999999983928+1.423931076535683e-06j),(-0.7538396078305413+0.657058479640394j),(-0.7538396078305413-0.657058479640394j)
160,0.7583176475443895,-1.0257953174366245e-39,0.5865998507793208,2.9011023781830345,4.064177505172106,1.0,(0.9999999999971659-1.9924372844203006e-06j),(0.9999999999971659+1.9924372844203006e-06j),(-0.7501683160984829+0.6612469262868861j),(-0.7501683160984829-0.6612469262868861j)
161,0.7546882814569454,1.6180715922990091e-52,0.5925506128338732,2.899082752821234,4.122535576859693,1.0,(0.999999999997579-1.7456987036328204e-06j),(0.999999999997579+1.7456987036328204e-06j),(-0.7456593274645292+0.6663273725183473j),(-0.7456593274645292-0.6663273725183473j)
162,0.7509906277039101,-9.45105727195155e-65,0.5987181588179481,2.897024538605686,4.180786370270839,1.0,(0.9999999999972327-1.9463920533616293e-06j),(0.9999999999972327+1.9463920533616293e-06j),(-0.7403039034906138+0.6722723633161376j),(-0.7403039034906138-0.6722723633161376j)
163,0.7472201371406464,5.0832382053075604e-39,0.6051138356727844,2.894923232722342,4.238919965325019,1.0,(0.9999999999970817-2.038219146027373e-06j),(0.9999999999970817+2.038219146027373e-06j),(-0.7340909939145516+0.6790511119611178j),(-0.7340909939145516-0.6790511119611178j)
164,0.743371976924359,-8.771966796330417e-51,0.611749949143588,2.892774060756566,4.29692526373654,1.0,(0.9999999999970437-2.074896734949453e-06j),(0.9999999999970437+2.074896734949453e-06j),(-0.7270075561313916+0.6866294585363286j),(-0.7270075561313916-0.6866294585363286j)
165,0.7394410120086143,5.057050739606258e-39,0.6186398367745892,2.8905719452332757,4.354789828480893,1.0,(0.9999999999969231-2.156466510696027e-06j),(0.9999999999969231+2.156466510696027e-06j),(-0.7190389129929147+0.6949698134480176j),(-0.7190389129929147-0.6949698134480176j)
166,0.7354217867156593,-1.477977516292671e-38,0.625797945447006,2.8883114719213836,4.4124996996739,1.0,(0.9999999999969772+2.157294581500866e-06j),(0.9999999999969772-2.157294581500866e-06j),(-0.7101691507345762-0.7040310911791106j),(-0.7101691507345762+0.7040310911791106j)
167,0.7313085069133771,6.871406616981166e-50,0.6332399128078637,2.885986853901503,4.47003918354604,1.0,(0.9999999999973037-2.0382705846037202e-06j),(0.9999999999973037+2.0382705846037202e-06j),(-0.7003815594291773+0.7137686398359856j),(-0.7003815594291773-0.7137686398359856j)
168,0.7270950235225087,-4.2673081449444536e-61,0.6409826515172519,2.8835918935014018,4.5273906109037965,1.0,(0.9999999999974427+1.9015885222494904e-06j),(0.9999999999974427-1.9015885222494904e-06j),(-0.6896591190138557-0.7241341723486198j),(-0.6896591190138557+0.7241341723486198j)
169,0.722774818335645,-4.93787983404499e-38,0.6490444346714676,2.8811199423546374,4.584534061255269,1.0,(0.999999999997909+1.6879956932451658e-06j),(0.999999999997909-1.6879956932451658e-06j),(-0.6779850346137342-0.7350757055172693j),(-0.6779850346137342+0.7350757055172693j)
170,0.7183409934551704,7.647170463668478e-38,0.65744497999823,2.8785638600489256,4.641447048706018,1.0,(0.9999999999984883+1.3736508566634787e-06j),(0.9999999999984883-1.3736508566634787e-06j),(-0.6653433255616069-0.7465375135466484j),(-0.6653433255616069+0.7465375135466484j)
