Index,Initial x,Initial z,Initial vx,Initial vy,Period,Jacobi Constant,Stability Index,Eig1,Eig2,Eig3,Eig4,Eig5,Eig6
57,1.1776332411715627,0.0,0.00014535557801259542,-0.22489384060360093,19.74136409189603,3.1248421462798053,125.82486944765145,(-251.64576505533074+0j),(-0.003973839974002932+0j),(1.0000974685374222+0j),(0.9999025401096134+0j),(0.8968640368566361+0.4423063411171854j),(0.8968640368566361-0.4423063411171854j)
58,1.177633309851133,0.0,0.00014705352295619822,-0.22489737508615004,19.7414024970967,3.124840575570492,128.78846420722545,(-257.5730460206389+0j),(-0.0038823938141740906+0j),(1.000097204029902+0j),(0.9999028045503461+0j),(0.8968750829311062+0.44228394230017676j),(0.8968750829311062-0.44228394230017676j)
59,1.1776333792080576,0.0,0.00014874885153544638,-0.2249009446049506,19.74144128722634,3.124838989264864,131.7810574395285,(-263.55832065242237+0j),(-0.003794226636726057+0j),(1.0000976848819758+0j),(0.9999023237249592+0j),(0.8968862398597977+0.44226131726551426j),(0.8968862398597977-0.44226131726551426j)
60,1.1776334492488176,0.0,0.0001504418173596522,-0.22490454949977842,19.741480466113746,3.1248373872111346,134.80292272530684,(-269.6021362811917+0j),(-0.0037091694254855045+0j),(1.0000975252436537+0j),(0.9999024832817165+0j),(0.8968975087545024+0.4422384637153194j),(0.8968975087545024-0.4422384637153194j)
61,1.177633519980065,0.0,0.00015213266566667987,-0.2249081901164874,19.74152003762669,3.124835769254815,137.8543383669015,(-275.70504966929616+0j),(-0.0036270645080713256+0j),(1.0000980131538102+0j),(0.9999019952921153+0j),(0.8969088907293863+0.44221537934576644j),(0.8969088907293863-0.44221537934576644j)
62,1.1776335914084126,0.0,0.0001538216313873844,-0.22491186680190886,19.741560005672877,3.124834135240946,140.93558351636926,(-281.86761926800204+0j),(-0.003547764739014179+0j),(1.000097523849554+0j),(0.9999024846321403+0j),(0.8969203869095046+0.44219206182998905j),(0.8969203869095046-0.44219206182998905j)
63,1.177633663540563,0.0,0.00015550894100456905,-0.22491557990668792,19.74160037419991,3.124832485012861,144.0469402262532,(-288.0904092713041+0j),(-0.0034711325599507317+0j),(1.0000976102808319+0j),(0.9999023982056932+0j),(0.8969319984343075+0.4421685088108526j),(0.8969319984343075-0.4421685088108526j)
64,1.177633736383289,0.0,0.0001571948130514429,-0.2249193297851763,19.741641147195665,3.1248308184122267,147.1886928042781,(-294.3739885692836+0j),(-0.0033970392750086557+0j),(1.000097469107646+0j),(0.9999025395162792+0j),(0.8969437264648308+0.442144717886318j),(0.8969437264648308-0.442144717886318j)
65,1.1776338099434298,0.0,0.00015887945847995887,-0.2249231167951962,19.741682328688686,3.1248291352791484,150.36112913726797,(-300.71893291024867+0j),(-0.0033253642875130714+0j),(1.000097306802358+0j),(0.9999027016601246+0j),(0.8969555721534515+0.44212068667083404j),(0.8969555721534515-0.44212068667083404j)
66,1.1776338842277352,0.0,0.0001605630780038582,-0.22492694129199794,19.741723922749234,3.124827435454845,153.5645328125764,(-307.12580963048015+0j),(-0.0032559946748842604+0j),(1.0000967646536179+0j),(0.9999032438623624+0j),(0.8969675366920793+0.44209641269784566j),(0.8969675366920793-0.44209641269784566j)
67,1.1776339592434761,0.0,0.00016224587438773205,-0.2249308036522937,19.741765933486967,3.124825718771005,156.7992085539205,(-313.59522828380983+0j),(-0.0031888240316305756+0j),(1.000096662755043+0j),(0.9999033459613187+0j),(0.8969796212451933+0.44207189355422105j),(0.8969796212451933-0.44207189355422105j)
68,1.1776340349977015,0.0,0.00016392803839388297,-0.2249347042450165,19.741808365054553,3.1248239850627364,160.06545219746704,(-320.1277806422938+0j),(-0.0031237526429964404+0j),(1.0000967814435202+0j),(0.9999032270527586+0j),(0.8969918270020016+0.44204712677609476j),(0.8969918270020016-0.44204712677609476j)
69,1.1776341114971742,0.0,0.00016560974788951103,-0.22493864342875158,19.741851221648407,3.1248222341697,163.36354843737706,(-326.7240361877852+0j),(-0.003060686974587456+0j),(1.0000971424005665+0j),(0.9999028661642101+0j),(0.8970041552145871+0.44202210977187506j),(0.8970041552145871-0.44202210977187506j)
