,Initial x,Initial z,Initial vy,Period,Jacobi Constant,Stability Index,Eig1,Eig2,Eig3,Eig4,Eig5,Eig6
726,0.9880280705535752,-0.0021332154494702,-3.370469659512457,4.30310614063152,2.9435410328728207,1.0000293211358486,(-0.093451051876422+0.995623978007767j),(-0.093451051876422-0.995623978007767j),(0.8801726495826454+0.4746467650724533j),(0.8801726495826454-0.4746467650724533j),(1.00768720148399+0j),(0.9923795353647018+0j)
727,0.988028065719731,-0.0021319407533866,-3.3714696560290407,4.303110763161949,2.9435413861774133,1.000000000183094,(-0.0939048661800757+0.9955813332225463j),(-0.0939048661800757-0.9955813332225463j),(0.879865517555526+0.47525813600558386j),(0.879865517555526-0.47525813600558386j),(0.999973907539782+0.0037299995571550924j),(0.999973907539782-0.0037299995571550924j)
728,0.9880280607961722,-0.0021306671951721,-3.3724696525405777,4.303115391551486,2.943541739945632,1.0000000001032268,(-0.09432954497513363+0.9955409528839262j),(-0.09432954497513363-0.9955409528839262j),(0.880550290747394+0.47392558552797104j),(0.880550290747394-0.47392558552797104j),(0.9993360483460825+0.036826618786260264j),(0.9993360483460825-0.036826618786260264j)
729,0.9880280557831236,-0.002129394773479,-3.373469649046514,4.303120025786379,2.943542094176099,1.000000000004277,(-0.09481584159742075+0.9954947841223213j),(-0.09481584159742075-0.9954947841223213j),(0.8791385873480183+0.47657212850008246j),(0.8791385873480183-0.47657212850008246j),(0.9999466649115298+0.010040812969054097j),(0.9999466649115298-0.010040812969054097j)
730,0.9880280506808072,-0.0021281234869609,-3.3744696455471312,4.303124665854212,2.943542448868035,1.0000151415330856,(-0.095276788309944+0.9954507353471213j),(-0.095276788309944-0.9954507353471213j),(0.8786281310838024+0.4774918088258391j),(0.8786281310838024-0.4774918088258391j),(1.0055181675585843+0j),(0.9945271911466967+0j)
731,0.9880280454894472,-0.0021268533342734,-3.3754696420424346,4.30312931174115,2.9435428040202822,1.0000000000569125,(-0.09573403682942107+0.9954071029789726j),(-0.09573403682942107-0.9954071029789726j),(0.8783231781326396+0.47808870106104473j),(0.8783231781326396-0.47808870106104473j),(0.9999639151354345+0.007129583923449742j),(0.9999639151354345-0.007129583923449742j)
732,0.9880280402092648,-0.0021255843140739,-3.376469638532692,4.303133963434243,2.943543159631764,1.0000000003245677,(-0.09616330387802921+0.9953657992494294j),(-0.09616330387802921-0.9953657992494294j),(0.8790408611362082+0.4767952483577859j),(0.8790408611362082-0.4767952483577859j),(0.9992867541482957+0.03708137025805288j),(0.9992867541482957-0.03708137025805288j)
733,0.988028034840483,-0.0021243164250229,-3.3774696350173783,4.303138620920198,2.9435435157015,1.0000000000682838,(-0.09665466978307581+0.9953179399103282j),(-0.09665466978307581-0.9953179399103282j),(0.877547085748827+0.4795118072976341j),(0.877547085748827-0.4795118072976341j),(0.9999593717143785+0.00760807183414987j),(0.9999593717143785-0.00760807183414987j)
734,0.9880280293833222,-0.0021230496657816,-3.378469631496762,4.303143284185699,2.943543872228517,1.0000385195143682,(-0.09711942738782128+0.9952730370072355j),(-0.09711942738782128-0.9952730370072355j),(0.8770353108306871+0.48043182817235025j),(0.8770353108306871-0.48043182817235025j),(1.008811418977857+0j),(0.9912612470172225+0j)
735,0.9880280238380038,-0.0021217840350134,-3.379469627971101,4.303147953217981,2.943544229211673,1.0000000000026597,(-0.09754878236113397+0.9952307054962285j),(-0.09754878236113397-0.9952307054962285j),(0.8778223140663385+0.47899052116121654j),(0.8778223140663385-0.47899052116121654j),(0.9993217939675361+0.03676056852870877j),(0.9993217939675361-0.03676056852870877j)
736,0.9880280182047478,-0.0021205195313842,-3.380469624440143,4.303152628003724,2.9435445866500185,1.0000000000045155,(-0.09801197866238692+0.99518533402586j),(-0.09801197866238692-0.99518533402586j),(0.8774366903255679+0.479688031403465j),(0.8774366903255679-0.479688031403465j),(0.9993203469082781+0.03694394005009523j),(0.9993203469082781-0.03694394005009523j)
737,0.988028012483774,-0.0021192561535617,-3.3814696209038906,4.303157308529825,2.9435449445426087,1.0000000000414853,(-0.0984780324223996+0.9951394657106024j),(-0.0984780324223996-0.9951394657106024j),(0.8770092028025682+0.48049189219334804j),(0.8770092028025682-0.48049189219334804j),(0.9993376281469837+0.03613983243687359j),(0.9993376281469837-0.03613983243687359j)
738,0.988028006675302,-0.0021179939002152,-3.3824696173623487,4.3031619947834425,2.943545302888104,1.000000000013904,(-0.09894253387451042+0.9950931447397465j),(-0.09894253387451042-0.9950931447397465j),(0.8766484266533139+0.4811412436134546j),(0.8766484266533139-0.4811412436134546j),(0.999319870598649+0.03673213325472022j),(0.999319870598649-0.03673213325472022j)
739,0.9880280007795504,-0.0021167327700164,-3.383469613815521,4.303166686751605,2.943545661685686,1.000000000539127,(-0.09940907612719586+0.9950465527141479j),(-0.09940907612719586-0.9950465527141479j),(0.8761970281936968+0.48189270399165995j),(0.8761970281936968-0.48189270399165995j),(0.9993706945964062+0.036385306041423086j),(0.9993706945964062-0.036385306041423086j)
740,0.9880279947967376,-0.0021154727616389,-3.3844696102631744,4.303171384420716,2.9435460209344573,1.0000000000005296,(-0.09990801034330343+0.994996564404977j),(-0.09990801034330343-0.994996564404977j),(0.8747523070293557+0.4845682026788586j),(0.8747523070293557-0.4845682026788586j),(0.9999974370836159+0.0026482804381611495j),(0.9999974370836159-0.0026482804381611495j)
741,0.988027988727081,-0.0021142138737576,-3.385469606705789,4.303176087778202,2.943546380633249,1.0000000000045297,(-0.1003448845945887+0.9949528032251399j),(-0.1003448845945887-0.9949528032251399j),(0.8754617915790971+0.48329356616929525j),(0.8754617915790971-0.48329356616929525j),(0.9993277569732055+0.036585292861344924j),(0.9993277569732055-0.036585292861344924j)
742,0.9880279825707984,-0.00211295610505,-3.3864696031431296,4.303180796811805,2.943546740780969,1.000000000000511,(-0.10081453571053618+0.9949049963138289j),(-0.10081453571053618-0.9949049963138289j),(0.8750542703967168+0.484022729062212j),(0.8750542703967168-0.484022729062212j),(0.9993378697457767+0.03638459677704033j),(0.9993378697457767-0.03638459677704033j)
743,0.988027976328106,-0.0021116994541955,-3.387469599575203,4.303185511507118,2.943547101376936,1.0000000000219569,(-0.1012849122710679+0.9948573852433826j),(-0.1012849122710679-0.9948573852433826j),(0.8746653951145898+0.48473979693834657j),(0.8746653951145898-0.48473979693834657j),(0.9993337215052907+0.036316108763424185j),(0.9993337215052907-0.036316108763424185j)
744,0.9880279699992212,-0.0021104439198753,-3.3884695960020115,4.303190231852752,2.943547462419584,1.000000000078256,(-0.10175678205947161+0.9948095850219906j),(-0.10175678205947161-0.9948095850219906j),(0.8742186227484028+0.48551142476605225j),(0.8742186227484028-0.48551142476605225j),(0.9993750693297798+0.03570002886283186j),(0.9993750693297798-0.03570002886283186j)
745,0.9880279635843584,-0.0021091895007724,-3.3894695924235614,4.303194957834396,2.943547823908496,1.0000000000110318,(-0.10222811095865252+0.994761023759783j),(-0.10222811095865252-0.994761023759783j),(0.8738797129371578+0.48615187107674046j),(0.8738797129371578-0.48615187107674046j),(0.9993358265290233+0.036314743701829806j),(0.9993358265290233-0.036314743701829806j)
746,0.9880279570837336,-0.0021079361955721,-3.3904695888398555,4.303199689440299,2.943548185842316,1.0000000000074132,(-0.10270198245901749+0.9947119917743374j),(-0.10270198245901749-0.9947119917743374j),(0.8734589780645893+0.4869035899494224j),(0.8734589780645893-0.4869035899494224j),(0.9993533575324616+0.03584920919435293j),(0.9993533575324616-0.03584920919435293j)
747,0.9880279504975618,-0.0021066840029612,-3.3914695852508983,4.303204426657405,2.9435485482201145,1.000000000023631,(-0.10317584872209855+0.994663304313461j),(-0.10317584872209855-0.994663304313461j),(0.8730733687599426+0.4876022241211151j),(0.8730733687599426-0.4876022241211151j),(0.9993488584060389+0.0358902460564315j),(0.9993488584060389-0.0358902460564315j)
748,0.9880279438260569,-0.0021054329216288,-3.392469581656695,4.303209169472563,2.9435489110408053,1.0000000000373317,(-0.10365035132988207+0.9946136719731964j),(-0.10365035132988207-0.9946136719731964j),(0.8726750041255344+0.4882850221198374j),(0.8726750041255344-0.4882850221198374j),(0.9993583159597292+0.03605881335768346j),(0.9993583159597292-0.03605881335768346j)
749,0.9880279370694328,-0.0021041829502657,-3.3934695780572497,4.303213917873148,2.9435492743035745,1.0000000000056597,(-0.10412791879240921+0.9945641580796741j),(-0.10412791879240921-0.9945641580796741j),(0.8722301080665731+0.4890903727835443j),(0.8722301080665731-0.4890903727835443j),(0.999389174555452+0.03504292653262724j),(0.999389174555452-0.03504292653262724j)
750,0.9880279302279028,-0.0021029340875646,-3.3944695744525664,4.30321867184711,2.9435496380072266,1.000000000010905,(-0.10460459849167153+0.994514124247369j),(-0.10460459849167153-0.994514124247369j),(0.8718406712436377+0.48978366666570294j),(0.8718406712436377-0.48978366666570294j),(0.9993881414926189+0.03510958397967534j),(0.9993881414926189-0.03510958397967534j)
751,0.9880279233016795,-0.0021016863322203,-3.395469570842651,4.3032234313802205,2.943550002150932,1.0000000000113265,(-0.10508291510624534+0.9944634389476773j),(-0.10508291510624534-0.9944634389476773j),(0.8714304352619437+0.4905099626210393j),(0.8714304352619437-0.4905099626210393j),(0.9993989865740249+0.034802078302834015j),(0.9993989865740249-0.034802078302834015j)
752,0.988027916290976,-0.0021004396829293,-3.396469567227508,4.303228196461219,2.9435503667336693,1.0000000002518623,(-0.10556325122071435+0.9944127253991432j),(-0.10556325122071435-0.9944127253991432j),(0.8710207327567483+0.49128676111243974j),(0.8710207327567483-0.49128676111243974j),(0.9993996677814718+0.03399143148394227j),(0.9993996677814718-0.03399143148394227j)
753,0.9880279091960036,-0.0020991941383902,-3.39746956360714,4.303232967076694,2.9435507317541774,1.0000000000013576,(-0.10604068009692674+0.9943617098350586j),(-0.10604068009692674-0.9943617098350586j),(0.8706717859672852+0.49186110391385757j),(0.8706717859672852-0.49186110391385757j),(0.9993819449852525+0.03516949190395526j),(0.9993819449852525-0.03516949190395526j)
754,0.9880279020169735,-0.0020979496973033,-3.398469559981553,4.303237743214425,2.943551097211716,1.0000000000261189,(-0.10652091588251941+0.9943105094215126j),(-0.10652091588251941-0.9943105094215126j),(0.8702808503756+0.4925429614640786j),(0.8702808503756-0.4925429614640786j),(0.999384085443294+0.03529737985646824j),(0.999384085443294-0.03529737985646824j)
755,0.9880278947540972,-0.002096706358371,-3.3994695563507524,4.3032425248612345,2.9435514631052,1.00000000000036,(-0.10700136921965683+0.9942588572232879j),(-0.10700136921965683-0.9942588572232879j),(0.8699360140409558+0.4931663291959604j),(0.8699360140409558-0.4931663291959604j),(0.9993522440097061+0.03597355650434646j),(0.9993522440097061-0.03597355650434646j)
756,0.9880278874075842,-0.0020954641202974,-3.4004695527147426,4.303247312004448,2.9435518294338543,1.0000000000384346,(-0.10748600061274691+0.9942066247590626j),(-0.10748600061274691-0.9942066247590626j),(0.8694568901797335+0.49399333786709204j),(0.8694568901797335-0.49399333786709204j),(0.9994092526770976+0.03462197006680402j),(0.9994092526770976-0.03462197006680402j)
757,0.9880278799776452,-0.0020942229817888,-3.401469549073527,4.303252104632411,2.9435521961964586,1.000000000006481,(-0.10796825828870617+0.9941542670224451j),(-0.10796825828870617-0.9941542670224451j),(0.8691213330262479+0.4946045714674937j),(0.8691213330262479-0.4946045714674937j),(0.9993699308059121+0.03539125373946315j),(0.9993699308059121-0.03539125373946315j)
758,0.9880278724644892,-0.0020929829415532,-3.4024695454269227,4.303256902731755,2.943552563392066,1.000017160848225,(-0.108483825840256+0.9940983315346512j),(-0.108483825840256-0.9940983315346512j),(0.8676634325210517+0.4971371206540259j),(0.8676634325210517-0.4971371206540259j),(1.0058756581764141+0j),(0.9941756681899189+0j)
759,0.988027864868325,-0.0020917439983002,-3.403469541775312,4.303261706290512,2.9435529310197897,1.00000000000761,(-0.10894075499472161+0.9940482152757142j),(-0.10894075499472161-0.9940482152757142j),(0.8682402265025384+0.4961502655735011j),(0.8682402265025384-0.4961502655735011j),(0.9994295624970218+0.033656307424457556j),(0.9994295624970218-0.033656307424457556j)
760,0.9880278571893616,-0.0020905061507417,-3.4044695381185104,4.303266515295316,2.9435532990784097,1.0000000000033218,(-0.10942437016137804+0.9939950057550008j),(-0.10942437016137804-0.9939950057550008j),(0.867926819084206+0.49668724223621635j),(0.867926819084206-0.49668724223621635j),(0.9993839262727753+0.03516991404495875j),(0.9993839262727753-0.03516991404495875j)
761,0.9880278494278064,-0.0020892693975914,-3.405469534456523,4.303271329734553,2.943553667567381,1.0000000000239797,(-0.1099132924752009+0.99394115528181j),(-0.1099132924752009-0.99394115528181j),(0.8674884966424095+0.497469528733804j),(0.8674884966424095-0.497469528733804j),(0.9994089614832694+0.03417422031410098j),(0.9994089614832694-0.03417422031410098j)
762,0.9880278415838676,-0.0020880337375647,-3.4064695307893555,4.303276149595249,2.9435540364852546,1.0000000000182951,(-0.1103991637884647+0.9938872326268362j),(-0.1103991637884647-0.9938872326268362j),(0.867169884798397+0.49802304380696943j),(0.867169884798397-0.49802304380696943j),(0.9993643871183482+0.035478498076477356j),(0.9993643871183482-0.035478498076477356j)
763,0.9880278336577514,-0.0020867991693792,-3.407469527117012,4.303280974865273,2.943554405831394,1.0000000000316407,(-0.11088951645976058+0.9938328090230149j),(-0.11088951645976058-0.9938328090230149j),(0.866713446014011+0.4987927196103166j),(0.866713446014011-0.4987927196103166j),(0.9994096692325337+0.03458645833746341j),(0.9994096692325337-0.03458645833746341j)
764,0.9880278256496648,-0.0020855656917541,-3.408469523439497,4.303285805531999,2.9435547756046248,1.0000000000111653,(-0.11138129494056952+0.9937778210969714j),(-0.11138129494056952-0.9937778210969714j),(0.8662659208988897+0.4995753270945316j),(0.8662659208988897-0.4995753270945316j),(0.999442712889284+0.033521854989312073j),(0.999442712889284-0.033521854989312073j)
765,0.988027817559814,-0.0020843333034105,-3.409469519756816,4.303290641583236,2.9435551458040354,1.000000000013304,(-0.11187069099134248+0.9937230253211097j),(-0.11187069099134248-0.9937230253211097j),(0.865937300652587+0.5001624100696268j),(0.865937300652587-0.5001624100696268j),(0.9994005560416099+0.034470451921210975j),(0.9994005560416099-0.034470451921210975j)
766,0.9880278093884046,-0.0020831020030714,-3.4104695160689737,4.303295483006596,2.943555516428619,1.0000000000028777,(-0.11236224734272418+0.9936669146991479j),(-0.11236224734272418-0.9936669146991479j),(0.8655544534945487+0.5008181346599947j),(0.8655544534945487-0.5008181346599947j),(0.9993953551235151+0.03470052262805406j),(0.9993953551235151-0.03470052262805406j)
767,0.9880278011356411,-0.0020818717894618,-3.411469512375976,4.3033003297899,2.943555887477519,1.00000000009482,(-0.1128569527629121+0.9936114102098199j),(-0.1128569527629121-0.9936114102098199j),(0.8651123917188941+0.5016033396505057j),(0.8651123917188941-0.5016033396505057j),(0.9994228128945091+0.03356336516188581j),(0.9994228128945091-0.03356336516188581j)
768,0.988027792801729,-0.0020806426613082,-3.4124695086778263,4.303305181920243,2.94355625894971,1.0000000000060851,(-0.11335036638384263+0.9935554170293237j),(-0.11335036638384263-0.9935554170293237j),(0.8647060810369405+0.5022742568290013j),(0.8647060810369405-0.5022742568290013j),(0.9994387281205033+0.033603660127327725j),(0.9994387281205033-0.033603660127327725j)
769,0.9880277843868724,-0.0020794146173394,-3.413469504974531,4.303310039385958,2.943556630843961,1.0000000000139788,(-0.11384086626519221+0.9934988434778914j),(-0.11384086626519221-0.9934988434778914j),(0.8644511870493823+0.5027073351234644j),(0.8644511870493823-0.5027073351234644j),(0.9993548392424282+0.03606217356303777j),(0.9993548392424282-0.03606217356303777j)
770,0.9880277758912744,-0.0020781876562857,-3.414469501266096,4.303314902173996,2.9435570031599134,1.0000000000986025,(-0.11434041950250373+0.9934417736451775j),(-0.11434041950250373-0.9934417736451775j),(0.8639161061139603+0.5036120886464655j),(0.8639161061139603-0.5036120886464655j),(0.9994468783036141+0.033675269740311785j),(0.9994468783036141-0.033675269740311785j)
771,0.9880277673151384,-0.0020769617768795,-3.415469497552524,4.303319770273234,2.943557375896172,1.000000000014612,(-0.1148380476129163+0.9933839288636078j),(-0.1148380476129163-0.9933839288636078j),(0.8635038599485543+0.5043315101594947j),(0.8635038599485543-0.5043315101594947j),(0.9994556534097309+0.0331380207046976j),(0.9994556534097309-0.0331380207046976j)
772,0.9880277586586674,-0.0020757369778548,-3.4164694938338216,4.303324643670658,2.9435577490518625,1.0000000000184,(-0.11533583816897056+0.9933268076257172j),(-0.11533583816897056-0.9933268076257172j),(0.863114553893786+0.5050190426445844j),(0.863114553893786-0.5050190426445844j),(0.9994510315403224+0.032946973134507895j),(0.9994510315403224-0.032946973134507895j)
773,0.988027749922064,-0.0020745132579477,-3.417469490109994,4.303329522354356,2.9435581226258805,1.0000000000082578,(-0.115833207565808+0.993268519803214j),(-0.115833207565808-0.993268519803214j),(0.8627452533514322+0.5056312360865124j),(0.8627452533514322-0.5056312360865124j),(0.999440860888571+0.033557317258419095j),(0.999440860888571-0.033557317258419095j)
774,0.9880277411055298,-0.002073290615896,-3.418469486381046,4.303334406311964,2.943558496617509,1.0000000000078495,(-0.11633397544800592+0.9932102359111777j),(-0.11633397544800592-0.9932102359111777j),(0.8623067570971197+0.5063798680829638j),(0.8623067570971197-0.5063798680829638j),(0.9994702576535174+0.03266693343031807j),(0.9994702576535174-0.03266693343031807j)
775,0.988027732209266,-0.0020720690504392,-3.419469482646983,4.303339295531383,2.943558871025715,1.0000000000412417,(-0.11683220547623804+0.9931520405396529j),(-0.11683220547623804-0.9931520405396529j),(0.8619737821702719+0.5069380912464859j),(0.8619737821702719-0.5069380912464859j),(0.9994368197197828+0.03382613794383798j),(0.9994368197197828-0.03382613794383798j)
776,0.9880277232334737,-0.002070848560319,-3.4204694789078105,4.303344190000599,2.9435592458496203,1.0000000000206573,(-0.11733679269234999+0.9930921592071348j),(-0.11733679269234999-0.9930921592071348j),(0.8614792569204668+0.5077804512041784j),(0.8614792569204668-0.5077804512041784j),(0.9994989883093286+0.0318532218474141j),(0.9994989883093286-0.0318532218474141j)
777,0.9880277141783532,-0.0020696291442785,-3.421469475163533,4.303349089707532,2.943559621088077,1.0000000000288072,(-0.11783991965300067+0.9930325586591037j),(-0.11783991965300067-0.9930325586591037j),(0.8610760869246146+0.5084879810516746j),(0.8610760869246146-0.5084879810516746j),(0.999501150419702+0.03134118014306832j),(0.999501150419702-0.03134118014306832j)
778,0.9880277050441052,-0.002068410801063,-3.422469471414156,4.30335399464021,2.943559996740163,1.0000000000538003,(-0.1183380069233402+0.9929733151800475j),(-0.1183380069233402-0.9929733151800475j),(0.8608501632994804+0.508874411429939j),(0.8608501632994804-0.508874411429939j),(0.9993984763445195+0.0343793472266779j),(0.9993984763445195-0.0343793472266779j)
779,0.9880276958309284,-0.0020671935294194,-3.423469467659685,4.303358904786237,2.943560372805175,1.0000000000052858,(-0.11884497823152834+0.9929128351133322j),(-0.11884497823152834-0.9929128351133322j),(0.8603545536417443+0.5097017507711422j),(0.8603545536417443-0.5097017507711422j),(0.9994658200123253+0.032581772020187603j),(0.9994658200123253-0.032581772020187603j)
780,0.9880276865390224,-0.0020659773280964,-3.4244694639001265,4.303363820133786,2.943560749281863,1.0000000000125242,(-0.11934695412435703+0.9928522987974422j),(-0.11934695412435703-0.9928522987974422j),(0.8600634305528359+0.5101928734487972j),(0.8600634305528359-0.5101928734487972j),(0.9994033075116493+0.03439504812302923j),(0.9994033075116493-0.03439504812302923j)
781,0.9880276771685856,-0.0020647621958448,-3.425469460135484,4.30336874067069,2.9435611261695485,1.0000000000087388,(-0.11985445202370819+0.9927916941577019j),(-0.11985445202370819-0.9927916941577019j),(0.8596065606296373+0.5109507824528465j),(0.8596065606296373-0.5109507824528465j),(0.9994482787171319+0.03333915830204889j),(0.9994482787171319-0.03333915830204889j)
782,0.9880276677198164,-0.0020635481314169,-3.426469456365764,4.3033736663850695,2.9435615034670786,1.0000000000839318,(-0.12036370544622221+0.9927296997937092j),(-0.12036370544622221-0.9927296997937092j),(0.859128679609568+0.511735862719715j),(0.859128679609568-0.511735862719715j),(0.999504919778609+0.031872058504369284j),(0.999504919778609-0.031872058504369284j)
783,0.988027658192912,-0.0020623351335669,-3.4274694525909712,4.3033785972650005,2.9435618811737747,1.0000000000139029,(-0.12087285441502492+0.9926678944065972j),(-0.12087285441502492-0.9926678944065972j),(0.8587181998545615+0.5124551032439543j),(0.8587181998545615-0.5124551032439543j),(0.9995104031929616+0.031119251270703713j),(0.9995104031929616-0.031119251270703713j)
784,0.9880276485880704,-0.0020611232010508,-3.428469448811112,4.303383533298681,2.943562259288377,1.000000000052383,(-0.1213808215018522+0.9926063687831278j),(-0.1213808215018522-0.9926063687831278j),(0.8583286304274484+0.5130855029951649j),(0.8583286304274484-0.5130855029951649j),(0.9995163397210898+0.03142543411327451j),(0.9995163397210898-0.03142543411327451j)
785,0.9880276389054882,-0.0020599123326265,-3.4294694450261898,4.303388474474334,2.9435626378101123,1.0000000000194569,(-0.12188763552234202+0.9925438359440959j),(-0.12188763552234202-0.9925438359440959j),(0.858051477156577+0.5135732950225739j),(0.858051477156577-0.5135732950225739j),(0.9994396656251012+0.03328481243102358j),(0.9994396656251012-0.03328481243102358j)
786,0.9880276291453616,-0.0020587025270537,-3.430469441236213,4.303393420779109,2.943563016738093,1.0000000000735438,(-0.12240178775987406+0.992480656293135j),(-0.12240178775987406-0.992480656293135j),(0.8575550531673857+0.5144143503392625j),(0.8575550531673857-0.5144143503392625j),(0.9995030891285718+0.031133891079032333j),(0.9995030891285718-0.031133891079032333j)
787,0.9880276193078864,-0.0020574937830937,-3.4314694374411854,4.303398372201722,2.9435633960713883,1.0000000001231986,(-0.12291230121960464+0.9924174083999028j),(-0.12291230121960464-0.9924174083999028j),(0.8572016659491279+0.5150063983968357j),(0.8572016659491279-0.5150063983968357j),(0.9994788303063391+0.03179110215593875j),(0.9994788303063391-0.03179110215593875j)
788,0.9880276093932584,-0.0020562860995099,-3.432469433641113,4.303403328730742,2.943563775808945,1.0000000000006497,(-0.1234225556842253+0.9923539539135457j),(-0.1234225556842253-0.9923539539135457j),(0.8568616967713159+0.515546307617705j),(0.8568616967713159-0.515546307617705j),(0.9994531816461356+0.03303116916248009j),(0.9994531816461356-0.03303116916248009j)
789,0.9880275994016728,-0.0020550794750672,-3.433469429836,4.303408290354018,2.943564155949886,1.0000000000575395,(-0.12393628825426123+0.9922903167192435j),(-0.12393628825426123-0.9922903167192435j),(0.8564430378043666+0.5162250339519354j),(0.8564430378043666-0.5162250339519354j),(0.9994758565624757+0.032702711859931j),(0.9994758565624757-0.032702711859931j)
790,0.9880275893333236,-0.0020538739085324,-3.434469426025854,4.303413257059704,2.943564536493282,1.0000000000847602,(-0.12445098347718374+0.9922256912349525j),(-0.12445098347718374-0.9922256912349525j),(0.8560727437675192+0.5168754745688576j),(0.8560727437675192-0.5168754745688576j),(0.9994545020375969+0.0326291082258332j),(0.9994545020375969-0.0326291082258332j)
791,0.9880275791884054,-0.0020526693986742,-3.43546942221068,4.303418228836224,2.94356491743825,1.0000000001627911,(-0.12496424514859569+0.9921611163293386j),(-0.12496424514859569-0.9921611163293386j),(0.855704518360761+0.5174345328720557j),(0.855704518360761-0.5174345328720557j),(0.999452763906914+0.03361935697514532j),(0.999452763906914-0.03361935697514532j)
792,0.9880275689671116,-0.0020514659442628,-3.436469418390483,4.303423205671141,2.943565298783927,1.0000000000255933,(-0.12548266335642688+0.9920957680427264j),(-0.12548266335642688-0.9920957680427264j),(0.8552768560188453+0.5181831822861261j),(0.8552768560188453-0.5181831822861261j),(0.9994668326856768+0.0324305647836288j),(0.9994668326856768-0.0324305647836288j)
793,0.9880275586696358,-0.0020502635440706,-3.4374694145652684,4.30342818755393,2.9435656805292627,1.000000000002236,(-0.12599874168025177+0.9920304107411505j),(-0.12599874168025177-0.9920304107411505j),(0.8549067923218308+0.5187783714000906j),(0.8549067923218308-0.5187783714000906j),(0.9994582697980263+0.03297569523314788j),(0.9994582697980263-0.03297569523314788j)
794,0.9880275482961702,-0.0020490621968714,-3.438469410735044,4.303433174471423,2.9435660626735007,1.0000000000598823,(-0.12651940308652745+0.9919640121378166j),(-0.12651940308652745-0.9919640121378166j),(0.8544245647617362+0.5195576651295063j),(0.8544245647617362-0.5195576651295063j),(0.999518812304354+0.0313692767001923j),(0.999518812304354-0.0313692767001923j)
795,0.988027537846908,-0.002047861901441,-3.4394694068998115,4.303438166413421,2.943566445215458,1.0000000000251548,(-0.12704143623436343+0.9918974265511791j),(-0.12704143623436343-0.9918974265511791j),(0.8539445924381308+0.5203513240571037j),(0.8539445924381308-0.5203513240571037j),(0.9995735889898141+0.029441910944436787j),(0.9995735889898141-0.029441910944436787j)
796,0.9880275273220406,-0.0020466626565567,-3.4404694030595806,4.303443163366909,2.9435668281543865,1.0000000000198623,(-0.12756045151536732+0.9918306082809042j),(-0.12756045151536732-0.9918306082809042j),(0.853600871338867+0.5209367331011991j),(0.853600871338867-0.5209367331011991j),(0.9995400835968329+0.03011670467948696j),(0.9995400835968329-0.03011670467948696j)
797,0.9880275167217596,-0.002045464460998,-3.441469399214355,4.303448165321174,2.94356721148937,1.0000000000524478,(-0.12808155168867943+0.9917640023425075j),(-0.12808155168867943-0.9917640023425075j),(0.8531801401257342+0.5216008880968998j),(0.8531801401257342-0.5216008880968998j),(0.9995665358149848+0.029786312559790185j),(0.9995665358149848-0.029786312559790185j)
798,0.988027506046256,-0.0020442673135457,-3.442469395364141,4.303453172263994,2.943567595219518,1.0000000000198677,(-0.1286014964589064+0.9916963643590386j),(-0.1286014964589064-0.9916963643590386j),(0.8528535330309465+0.522139909870478j),(0.8528535330309465-0.522139909870478j),(0.9995259098779736+0.030992946944045547j),(0.9995259098779736-0.030992946944045547j)
799,0.9880274952957204,-0.0020430712129827,-3.443469391508945,4.303458184184032,2.94356797934382,1.0000000000036304,(-0.12912596577741853+0.9916281678152256j),(-0.12912596577741853-0.9916281678152256j),(0.852414885158441+0.5228623098900048j),(0.852414885158441-0.5228623098900048j),(0.9995552911045931+0.02991001924280724j),(0.9995552911045931-0.02991001924280724j)
800,0.9880274844703434,-0.0020418761580935,-3.444469387648771,4.303463201070279,2.943568363861452,1.0000000000137734,(-0.12964809922862075+0.9915600592328901j),(-0.12964809922862075-0.9915600592328901j),(0.8520686018609724+0.523420699962178j),(0.8520686018609724-0.523420699962178j),(0.9995298957773489+0.030829929442722098j),(0.9995298957773489-0.030829929442722098j)
801,0.988027473570314,-0.0020406821476644,-3.4454693837836268,4.303468222909996,2.9435687487715985,1.0000000001785716,(-0.13017213306301556+0.9914910983654248j),(-0.13017213306301556-0.9914910983654248j),(0.851727471585189+0.5240150336399975j),(0.851727471585189-0.5240150336399975j),(0.9994909044910174+0.03130712523124993j),(0.9994909044910174-0.03130712523124993j)
802,0.9880274625958224,-0.0020394891804834,-3.4464693799135167,4.303473249692553,2.943569134073037,1.0000000000277929,(-0.13069707300091166+0.9914223204891958j),(-0.13069707300091166-0.9914223204891958j),(0.8513209749817721+0.5246337489740089j),(0.8513209749817721-0.5246337489740089j),(0.9995122249938422+0.03146781423148899j),(0.9995122249938422-0.03146781423148899j)
803,0.9880274515470564,-0.0020382972553404,-3.4474693760384474,4.30347828140618,2.9435695197651643,1.000000000048753,(-0.13122524300645003+0.9913524125811465j),(-0.13122524300645003-0.9913524125811465j),(0.8509012117192724+0.5253409179758988j),(0.8509012117192724-0.5253409179758988j),(0.9995249522951887+0.030497884145346748j),(0.9995249522951887-0.030497884145346748j)
