Index,Initial x,Initial z,Initial vy,Jacobi Constant,Period,Stability Index,Eig1,Eig2,Eig3,Eig4,Eig5,Eig5
238,1.156593701499076,-0.1382640978629579,-0.23799561351939488,12.770181306870677,3.0903175222645514,934489315.155739,(1868978630.311478+0j),(1.1604214301983028e-07+0j),(0.9999992134196037+0.0014821421358558139j),(0.9999992134196037-0.0014821421358558139j),(1.0007121673085775+0j),(0.9992883342513859+0j)
239,1.1566202321908403,-0.13822881764970346,-0.23807088598732834,12.770278989714994,3.09030257073135,934315610.9094541,(1868631221.8189082+0j),(5.6410794196711684e-08+0j),(1.0003739745447888+0.0007806542056185013j),(1.0003739745447888-0.0007806542056185013j),(0.9996254603834677+0.0007793067816303944j),(0.9996254603834677-0.0007793067816303944j)
240,1.1566467311701194,-0.13819357230220583,-0.23814608987491578,12.770376968179335,3.0902876159287316,934141424.1406052,(1868282848.2812104+0j),(7.876475470275446e-08+0j),(0.9999996443675156+0.0013627820778841669j),(0.9999996443675156-0.0013627820778841669j),(1.0005996015488339+0j),(0.9993999182994586+0j)
241,1.1566731984444123,-0.1381583618365144,-0.23822122513944108,12.770475241238145,3.090272657911307,933966756.903216,(1867933513.806432+0j),(7.791167512585752e-08+0j),(0.999999387196038+0.0012427421955163546j),(0.999999387196038-0.0012427421955163546j),(1.0004198100873811+0j),(0.999580238958112+0j)
242,1.1566996340218125,-0.13812318626787043,-0.2382962917399383,12.770573807867546,3.0902576967333255,933791611.5718644,(1867583223.1437287+0j),(6.482505789158844e-08+0j),(0.9999992262997411+0.0012794417712871525j),(0.9999992262997411-0.0012794417712871525j),(1.0005063649299872+0j),(0.999493956422092+0j)
243,1.1567260379109685,-0.13808804561074114,-0.23837128963702506,12.770672667045906,3.090242732448725,933615990.2016331,(1867231980.4032662+0j),(-9.161181784166882e-08+0j),(1.0001749847630568+0.0007622451122108343j),(1.0001749847630568-0.0007622451122108343j),(0.9998243127405029+0.0007614523035894974j),(0.9998243127405029-0.0007614523035894974j)
244,1.1567524101210946,-0.13805293987881145,-0.23844621879296685,12.770771817753591,3.090227765111108,933439895.0123444,(1866879790.0246887+0j),(1.1439948113271792e-07+0j),(1.0002242615542405+0.0007683317332650015j),(1.0002242615542405-0.0007683317332650015j),(0.9997750526413801+0.0007685009752534199j),(0.9997750526413801-0.0007685009752534199j)
245,1.1567787506619578,-0.13801786908500008,-0.23852107917161838,12.770871258973145,3.0902127947737545,933263328.2386353,(1866526656.4772706+0j),(1.1256624891572487e-07+0j),(1.000000170504107+0.0010735868647923266j),(1.000000170504107-0.0010735868647923266j),(0.9999991547135647+0.00036138973867772965j),(0.9999991547135647-0.00036138973867772965j)
246,1.1568050595438792,-0.13798283324145785,-0.23859587073845953,12.77097098968915,3.0901978214896113,933086292.0368588,(1866172584.0737176+0j),(-2.8634894127095185e-07+0j),(1.0005066985766256+0.0008601965369888976j),(1.0005066985766256-0.0008601965369888976j),(0.9994925979518188+0.0008603987045041435j),(0.9994925979518188-0.0008603987045041435j)
247,1.1568313367777179,-0.13794783235958366,-0.23867059346052386,12.77107100888845,3.090182845311308,932908788.5839696,(1865817577.1679392+0j),(2.412622292288112e-07+0j),(0.9999995058773519+0.0012407181013136003j),(0.9999995058773519-0.0012407181013136003j),(1.0003446276142303+0j),(0.9996549973413834+0j)
