Index,Initial x,Initial y,Initial z,Initial vx,Initial vy,Initial vz,Period,Jacobi Constant,Stability Index,Eig1,Eig2,Eig3,Eig4,Eig5,Eig6
360,-2.0370041297106916,0.0,0.0,0.0,1.4757826893026909,0.03721950404445064,21.22505174619802,2.9538241317181857,1135.0517508995008,(-2270.103061290367+0j),(-0.0004405086364273258+0j),(0.9147470491191109+0.40402702365377896j),(0.9147470491191109-0.40402702365377896j),(1.0000074054767008+0j),(0.9999925940937715+0j)
361,-2.037139945019893,0.0,0.0,0.0,1.4759898658234802,0.03749168125339282,21.230038182967693,2.9536797880249233,1134.1384670009936,(-2268.2764931386255+0j),(-0.00044086337025289594+0j),(0.9147824172620747+0.403946938087246j),(0.9147824172620747-0.403946938087246j),(1.0000302312156977+0j),(0.999969769227001+0j)
362,-2.0372757556493455,0.0,0.0,0.0,1.4761969850735808,0.037760803138813234,21.235024788075375,2.95353563906515,1133.2157935376135,(-2266.4311263199097+0j),(-0.0004412223163407317+0j),(0.9148616348457124+0.4037674938669333j),(0.9148616348457124-0.4037674938669333j),(1.000029115360157+0j),(0.9999708856619843+0j)
363,-2.0374115622956173,0.0,0.0,0.0,1.4764040485699583,0.03802694404984827,21.240011555593394,2.9533916822042445,1132.2837694474797,(-2264.567060085742+0j),(-0.00044158550267205815+0j),(0.9149845134083925+0.4034889590128482j),(0.9149845134083925-0.4034889590128482j),(1.0000180704132897+0j),(0.999981929645678+0j)
364,-2.0375473656620366,0.0,0.0,0.0,1.4766110578369402,0.03829017551689901,21.244998479876337,2.953247914811874,1131.3424174066868,(-2262.684392860442+0j),(-0.0004419529427722119+0j),(0.9151508682560605+0.4031115080170406j),(0.9151508682560605-0.4031115080170406j),(1.0000296596570721+0j),(0.9999703403896685+0j)
365,-2.037683166456354,0.0,0.0,0.0,1.4768180144032848,0.03855056640324987,21.24998555554352,2.953104334262274,1130.3918322012432,(-2260.783222077902+0j),(-0.00044232459568538786+0j),(0.9153605165395609+0.4026352256818267j),(0.9153605165395609-0.4026352256818267j),(1.0000000001063807+1.543954352592232e-05j),(1.0000000001063807-1.543954352592232e-05j)
366,-2.037818965392156,0.0,0.0,0.0,1.477024919803787,0.0388081830458464,21.25497277746256,2.952960937934644,1129.432098222758,(-2258.863644514571+0j),(-0.0004427004498797493+0j),(0.9156132782532969+0.40206010100336664j),(0.9156132782532969-0.40206010100336664j),(1.0000000000195821+1.9486053169404727e-05j),(1.0000000000195821-1.9486053169404727e-05j)
367,-2.0379547631868324,0.0,0.0,0.0,1.4772317755767266,0.03906308938685613,21.259960140734417,2.9528177232134083,1128.4630997172326,(-2256.925756353873+0j),(-0.00044308060574584963+0j),(0.9159089764279906+0.401386032165819j),(0.9159089764279906-0.401386032165819j),(1.0000172757653263+0j),(0.999982724434181+0j)
368,-2.0380905605634543,0.0,0.0,0.0,1.4774385832659793,0.03931534709614205,21.264947640679306,2.95267468748877,1127.4850482057318,(-2254.9696529465155+0j),(-0.00044346495081142804+0j),(0.9162474363779685+0.4006128248763541j),(0.9162474363779685-0.4006128248763541j),(1.0000000000299794+1.8025011381918815e-05j),(1.0000000000299794-1.8025011381918815e-05j)
369,-2.038226358247193,0.0,0.0,0.0,1.4776453444166564,0.03956501568626098,21.269935272824,2.952531828156738,1126.4980128108705,(-2252.9954290874102+0j),(-0.00044385351133940747+0j),(0.9166284865070866+0.3997401878542987j),(0.9166284865070866-0.3997401878542987j),(1.0000000000940807+7.88974459426691e-06j),(1.0000000000940807-7.88974459426691e-06j)
370,-2.03836215696895,0.0,0.0,0.0,1.4778520605794356,0.03981215261941896,21.27492303288955,2.9523891426194,1125.5018115306234,(-2251.0031788148726+0j),(-0.00044424638518861595+0j),(0.9170519577388957+0.3987677351369382j),(0.9170519577388957-0.3987677351369382j),(1.000034760453495+0j),(0.9999652404214342+0j)
