Index,Initial x,Initial vx,Initial vy,Period,Jacobi Constant,Stability Index,Eig1,Eig2,Eig3,Eig4,Eig5,Eig6
38,-1.997486042105756,-3.579027133732326e-05,1.4074387238110095,46.01612615244931,3.012353002929034,1.0,(-0.16199530436269238+0.9867915299936487j),(-0.16199530436269238-0.9867915299936487j),(0.9999999995196545+3.419159931983054e-05j),(0.9999999995196545-3.419159931983054e-05j),(-0.9682638882001093+0.24993007583637172j),(-0.9682638882001093-0.24993007583637172j)
39,-1.9974860830010688,-3.664336072205855e-05,1.4074387830326311,46.01612666922678,3.012352978931051,1.0,(-0.21804974752009837+0.9759376549814451j),(-0.21804974752009837-0.9759376549814451j),(0.9999999989834556+3.0217060205408647e-05j),(0.9999999989834556-3.0217060205408647e-05j),(-0.9682640887228926+0.24992929898192334j),(-0.9682640887228926-0.24992929898192334j)
40,-1.997486124588504,-3.749098488403493e-05,1.4074388432565326,46.01612719475215,3.012352954526917,1.0,(-0.2750529143923877+0.9614290880574593j),(-0.2750529143923877-0.9614290880574593j),(0.9999999992219164+3.221825626113078e-05j),(0.9999999992219164-3.221825626113078e-05j),(-0.9682642926367125+0.24992850898746566j),(-0.9682642926367125-0.24992850898746566j)
41,-1.9974861668505943,-3.833316199472268e-05,1.4074389044574198,46.01612772879911,3.0123529297268874,1.0,(-0.3329809934220891+0.9429335412857541j),(-0.3329809934220891-0.9429335412857541j),(0.9999999991280699+2.7971628964071242e-05j),(0.9999999991280699-2.7971628964071242e-05j),(-0.9682644998577616+0.24992770617753746j),(-0.9682644998577616-0.24992770617753746j)
42,-1.9974862097699515,-3.916990817657096e-05,1.407438966610114,46.01612827115586,3.012352904541158,1.0,(-0.39180916403008575+0.9200465157850701j),(-0.39180916403008575-0.9200465157850701j),(0.9999999991324715+3.310333114439175e-05j),(0.9999999991324715-3.310333114439175e-05j),(-0.9682647103038022+0.24992689087063524j),(-0.9682647103038022-0.24992689087063524j)
43,-1.9974862533295403,-4.000124278412574e-05,1.4074390296899508,46.016128821615965,3.0123528789797107,1.0,(-0.45151595791761046+0.8922630421044773j),(-0.45151595791761046-0.8922630421044773j),(0.9999999989000639+3.1519205408401565e-05j),(0.9999999989000639-3.1519205408401565e-05j),(-0.968264923888634+0.2499260634005734j),(-0.968264923888634-0.2499260634005734j)
44,-1.9974862975137784,-4.082720680476443e-05,1.4074390936743493,46.01612937995031,3.012352853051734,1.0,(-0.512078311977234+0.8589387621707651j),(-0.512078311977234-0.8589387621707651j),(0.9999999995119956+1.564004273934604e-05j),(0.9999999995119956-1.564004273934604e-05j),(-0.9682651405367326+0.24992522405982015j),(-0.9682651405367326-0.24992522405982015j)
45,-1.99748634230613,-4.164782057764465e-05,1.407439158539376,46.01612994597085,3.0123528267668997,1.0,(-0.5734739394499082+0.819223808036348j),(-0.5734739394499082-0.819223808036348j),(0.9999999997410752+2.4172522804884553e-05j),(0.9999999997410752-2.4172522804884553e-05j),(-0.9682653601616767+0.24992437318307184j),(-0.9682653601616767-0.24992437318307184j)
46,-1.9974863876906144,-4.246311023957098e-05,1.407439224261889,46.01613051948948,3.0123528001345807,1.0000000004418952,(-0.635681448473624+0.7719514842353409j),(-0.635681448473624-0.7719514842353409j),(1.0000297290548543+0j),(0.999970271957328+0j),(-0.9682655827029866+0.24992351100449897j),(-0.9682655827029866-0.24992351100449897j)
47,-1.9974864336530207,-4.327312753509515e-05,1.407439290821301,46.01613110029007,3.0123527731631405,1.0,(-0.6986807729940353+0.71543354806858j),(-0.6986807729940353-0.71543354806858j),(1.000000000093224+1.570589581922655e-05j),(1.000000000093224-1.570589581922655e-05j),(-0.9682658080572385+0.2499226379246875j),(-0.9682658080572385-0.2499226379246875j)
